QuestionText,AnswerText,Tags
What's your go-to scarf for a date in summer?,athleisure green linen scarf,"scarf,athleisure,green,linen,date,summer,fitness,leggings,stretch,men,women"
Which boots would you choose for a date in spring?,vintage yellow cotton boots,"boots,vintage,yellow,cotton,date,spring,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
Which boots would you choose for a wedding in summer?,elegant yellow denim boots,"boots,elegant,yellow,denim,wedding,summer,traditional,men,women"
Which blazer would you choose for a party in autumn?,casual red silk blazer,"blazer,casual,red,silk,party,autumn,chill,vintage,washed,men,women"
Which suit would you choose for a office in winter?,grunge red denim suit,"suit,grunge,red,denim,office,winter,chill,vintage,washed,men"
What jewelry do you wear for indoor in spring?,preppy brown linen jewelry,"jewelry,preppy,brown,linen,indoor,spring,business,trench,beige,women"
What's your go-to suit for a date in autumn?,formal gray linen suit,"suit,formal,gray,linen,date,autumn,relaxed,floral,men"
What's your go-to scarf for a interview in summer?,formal gray denim scarf,"scarf,formal,gray,denim,interview,summer,weekend,logo,pastel,men,women"
Which pants would you choose for a date in summer?,grunge white suede pants,"pants,grunge,white,suede,date,summer,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
Describe a blazer suitable for wedding during winter.,vintage white denim blazer,"blazer,vintage,white,denim,wedding,winter,short-sleeve,everyday,relaxed-fit,oversized,print,men,women"
Describe a boots suitable for casual during spring.,elegant green cotton boots,"boots,elegant,green,cotton,casual,spring,high-top,trendy,men,women"
What's your go-to skirt for a party in winter?,vintage yellow wool skirt,"skirt,vintage,yellow,wool,party,winter,cool,print,bold,women"
What scarf do you wear for casual in winter?,athleisure pink denim scarf,"scarf,athleisure,pink,denim,casual,winter,printed,fun,men,women"
Describe a sneakers suitable for party during summer.,boho yellow suede sneakers,"sneakers,boho,yellow,suede,party,summer,gymwear,relaxed,bold,men,women"
What sneakers do you wear for concert in autumn?,boho gray cotton sneakers,"sneakers,boho,gray,cotton,concert,autumn,semi-,self-print,grey,men,women"
What jacket do you wear for indoor in autumn?,vintage red leather jacket,"jacket,vintage,red,leather,indoor,autumn,sporty,breathable,men,women"
Describe a boots suitable for concert during spring.,formal gray wool boots,"boots,formal,gray,wool,concert,spring,slip-on,canvas,men,women"
Describe a suit suitable for concert during spring.,formal brown denim suit,"suit,formal,brown,denim,concert,spring,high-top,trendy,men"
Describe a oxfords suitable for concert during winter.,athleisure white suede oxfords,"oxfords,athleisure,white,suede,concert,winter,joggers,men,women"
What blazer do you wear for date in summer?,casual blue silk blazer,"blazer,casual,blue,silk,date,summer,relaxed,floral,men,women"
Describe a skirt suitable for casual during autumn.,athleisure black nylon skirt,"skirt,athleisure,black,nylon,casual,autumn,pastel,logo,women"
What suit do you wear for indoor in summer?,preppy gray suede suit,"suit,preppy,gray,suede,indoor,summer,corporate,pastel,collared,gray,ripped,men"
What suit do you wear for outdoor in summer?,preppy pink suede suit,"suit,preppy,pink,suede,outdoor,summer,sporty,running,breathable,men"
What boots do you wear for party in summer?,preppy blue nylon boots,"boots,preppy,blue,nylon,party,summer,overcoat,gray,men,women"
Which oxfords would you choose for a office in autumn?,athleisure pink silk oxfords,"oxfords,athleisure,pink,silk,office,autumn,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
What's your go-to blazer for a office in autumn?,casual blue denim blazer,"blazer,casual,blue,denim,office,autumn,relaxed,striped,soft-touch,men,women"
Describe a suit suitable for casual during spring.,preppy brown nylon suit,"suit,preppy,brown,nylon,casual,spring,training,moisture-wicking,grey,men"
Which jacket would you choose for a indoor in autumn?,casual blue linen jacket,"jacket,casual,blue,linen,indoor,autumn,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,men,women"
Describe a pants suitable for casual during spring.,grunge blue nylon pants,"pants,grunge,blue,nylon,casual,spring,round-neck,men,women"
What's your go-to jewelry for a outdoor in summer?,elegant green wool jewelry,"jewelry,elegant,green,wool,outdoor,summer,high-top,trendy,women"
Describe a scarf suitable for office during autumn.,vintage green suede scarf,"scarf,vintage,green,suede,office,autumn,distressed,cool,men,women"
Which oxfords would you choose for a indoor in spring?,boho brown cotton oxfords,"oxfords,boho,brown,cotton,indoor,spring,high-top,trendy,men,women"
What's your go-to scarf for a party in winter?,formal pink linen scarf,"scarf,formal,pink,linen,party,winter,rugged,boots,durable,men,women"
What scarf do you wear for indoor in autumn?,grunge yellow wool scarf,"scarf,grunge,yellow,wool,indoor,autumn,traditional,men,women"
Describe a jewelry suitable for concert during spring.,vintage brown wool jewelry,"jewelry,vintage,brown,wool,concert,spring,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,women"
Describe a sneakers suitable for interview during winter.,vintage gray suede sneakers,"sneakers,vintage,gray,suede,interview,winter,preppy,fitted,maroon,men,women"
Describe a jewelry suitable for indoor during summer.,preppy red denim jewelry,"jewelry,preppy,red,denim,indoor,summer,sporty,mesh,quick-dry,women"
What blazer do you wear for party in autumn?,boho brown suede blazer,"blazer,boho,brown,suede,party,autumn,beige,men,women"
What pants do you wear for outdoor in summer?,preppy blue silk pants,"pants,preppy,blue,silk,outdoor,summer,classic,plain,navy,men,women"
What's your go-to jacket for a date in spring?,vintage white suede jacket,"jacket,vintage,white,suede,date,spring,running,tank-top,lightweight,men,women"
What's your go-to blazer for a office in summer?,casual black leather blazer,"blazer,casual,black,leather,office,summer,joggers,men,women"
What skirt do you wear for office in summer?,vintage yellow nylon skirt,"skirt,vintage,yellow,nylon,office,summer,festive,off-,women"
Describe a pants suitable for date during spring.,preppy gray wool pants,"pants,preppy,gray,wool,date,spring,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
What oxfords do you wear for office in autumn?,preppy brown linen oxfords,"oxfords,preppy,brown,linen,office,autumn,beige,men,women"
Which sneakers would you choose for a indoor in spring?,preppy gray leather sneakers,"sneakers,preppy,gray,leather,indoor,spring,active,breathable,quick-dry,men,women"
Which skirt would you choose for a casual in winter?,casual white leather skirt,"skirt,casual,white,leather,casual,winter,smart-,pique,women"
What jacket do you wear for casual in spring?,formal brown linen jacket,"jacket,formal,brown,linen,casual,spring,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
What jacket do you wear for casual in spring?,grunge green cotton jacket,"jacket,grunge,green,cotton,casual,spring,short-sleeve,everyday,relaxed-fit,oversized,print,men,women"
Which pants would you choose for a party in autumn?,formal pink nylon pants,"pants,formal,pink,nylon,party,autumn,preppy,fitted,maroon,men,women"
What's your go-to sneakers for a wedding in spring?,vintage black denim sneakers,"sneakers,vintage,black,denim,wedding,spring,cool,print,bold,men,women"
Which skirt would you choose for a interview in spring?,formal brown denim skirt,"skirt,formal,brown,denim,interview,spring,relaxed,drawstring,women"
What's your go-to suit for a interview in autumn?,vintage white silk suit,"suit,vintage,white,silk,interview,autumn,chill,vintage,washed,men"
What suit do you wear for party in summer?,athleisure yellow silk suit,"suit,athleisure,yellow,silk,party,summer,weekend,logo,pastel,men"
Describe a sneakers suitable for office during summer.,vintage purple wool sneakers,"sneakers,vintage,purple,wool,office,summer,lightweight,everyday,cream,men,women"
What's your go-to jewelry for a party in spring?,boho gray suede jewelry,"jewelry,boho,gray,suede,party,spring,semi-,self-print,grey,women"
What's your go-to blazer for a indoor in autumn?,vintage brown suede blazer,"blazer,vintage,brown,suede,indoor,autumn,slip-on,canvas,men,women"
What sneakers do you wear for office in summer?,preppy yellow linen sneakers,"sneakers,preppy,yellow,linen,office,summer,classic,collar,navy,men,women"
What sneakers do you wear for office in spring?,casual black silk sneakers,"sneakers,casual,black,silk,office,spring,sporty,running,breathable,men,women"
What's your go-to oxfords for a wedding in spring?,grunge red nylon oxfords,"oxfords,grunge,red,nylon,wedding,spring,laid-back,slogan,bold,men,women"
Describe a jewelry suitable for outdoor during winter.,grunge black leather jewelry,"jewelry,grunge,black,leather,outdoor,winter,business,checked,gray,full-sleeve,workwear,button-up,navy,regular-fit,solid,women"
Which blazer would you choose for a date in winter?,grunge yellow silk blazer,"blazer,grunge,yellow,silk,date,winter,round-neck,men,women"
Which jacket would you choose for a indoor in autumn?,boho black cotton jacket,"jacket,boho,black,cotton,indoor,autumn,rugged,boots,durable,men,women"
Which boots would you choose for a concert in autumn?,boho yellow suede boots,"boots,boho,yellow,suede,concert,autumn,classic,loafers,brown,men,women"
Which blazer would you choose for a interview in winter?,grunge green cotton blazer,"blazer,grunge,green,cotton,interview,winter,joggers,men,women"
What's your go-to suit for a office in summer?,casual black suede suit,"suit,casual,black,suede,office,summer,preppy,fitted,maroon,men"
What's your go-to boots for a outdoor in winter?,boho brown nylon boots,"boots,boho,brown,nylon,outdoor,winter,pastel,logo,men,women"
What suit do you wear for outdoor in autumn?,grunge blue leather suit,"suit,grunge,blue,leather,outdoor,autumn,running,tank-top,lightweight,men"
Describe a jewelry suitable for outdoor during summer.,boho green linen jewelry,"jewelry,boho,green,linen,outdoor,summer,running,tank-top,lightweight,women"
Describe a blazer suitable for casual during summer.,elegant gray denim blazer,"blazer,elegant,gray,denim,casual,summer,slip-on,canvas,men,women"
Describe a suit suitable for concert during winter.,vintage purple wool suit,"suit,vintage,purple,wool,concert,winter,active,breathable,quick-dry,men"
What sneakers do you wear for wedding in winter?,athleisure green linen sneakers,"sneakers,athleisure,green,linen,wedding,winter,sneakers,men,women"
Describe a oxfords suitable for date during summer.,formal pink linen oxfords,"oxfords,formal,pink,linen,date,summer,classic,loafers,brown,men,women"
Describe a sneakers suitable for casual during autumn.,formal red leather sneakers,"sneakers,formal,red,leather,casual,autumn,short-sleeve,men,women"
Which pants would you choose for a party in spring?,vintage blue nylon pants,"pants,vintage,blue,nylon,party,spring,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
What skirt do you wear for concert in spring?,vintage purple cotton skirt,"skirt,vintage,purple,cotton,concert,spring,high-top,trendy,women"
Describe a blazer suitable for wedding during summer.,vintage yellow suede blazer,"blazer,vintage,yellow,suede,wedding,summer,sporty,fitted,navy,men,women"
Which sneakers would you choose for a concert in summer?,vintage black nylon sneakers,"sneakers,vintage,black,nylon,concert,summer,sneakers,men,women"
What's your go-to jewelry for a party in winter?,preppy green linen jewelry,"jewelry,preppy,green,linen,party,winter,round-neck,women"
What's your go-to boots for a party in winter?,vintage black linen boots,"boots,vintage,black,linen,party,winter,pastel,logo,men,women"
Which boots would you choose for a concert in spring?,grunge brown nylon boots,"boots,grunge,brown,nylon,concert,spring,sporty,mesh,quick-dry,men,women"
Which pants would you choose for a interview in summer?,athleisure black linen pants,"pants,athleisure,black,linen,interview,summer,outdoor,parka,olive,men,women"
What's your go-to blazer for a concert in spring?,elegant red cotton blazer,"blazer,elegant,red,cotton,concert,spring,cool,print,bold,men,women"
What boots do you wear for indoor in winter?,elegant red leather boots,"boots,elegant,red,leather,indoor,winter,embroidered,premium,men,women"
What's your go-to skirt for a date in summer?,preppy blue cotton skirt,"skirt,preppy,blue,cotton,date,summer,active,breathable,quick-dry,women"
Which boots would you choose for a office in spring?,athleisure green linen boots,"boots,athleisure,green,linen,office,spring,padded,men,women"
